"","Country","Region","Code","Date","Sex","Age","AgeInt","Metric","Measure","Value"
"878","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","70",10,"Count","Cases",822
"879","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","80",10,"Count","Cases",1047
"880","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","90",15,"Count","Cases",537
"881","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","0",10,"Count","Deaths",0
"882","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","10",10,"Count","Deaths",0
"883","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","20",10,"Count","Deaths",1
"884","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","30",10,"Count","Deaths",6
"885","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","40",10,"Count","Deaths",6
"886","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","50",10,"Count","Deaths",26
"887","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","60",10,"Count","Deaths",91
"888","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","70",10,"Count","Deaths",245
"889","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","80",10,"Count","Deaths",267
"890","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","90",15,"Count","Deaths",85
"891","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","0",10,"Count","Deaths",0
"892","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","10",10,"Count","Deaths",1
"893","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","20",10,"Count","Deaths",0
"894","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","30",10,"Count","Deaths",1
"895","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","40",10,"Count","Deaths",3
"896","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","50",10,"Count","Deaths",10
"897","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","60",10,"Count","Deaths",36
"898","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","70",10,"Count","Deaths",113
"899","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","80",10,"Count","Deaths",253
"900","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","90",15,"Count","Deaths",145
"901","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","0",10,"Count","Cases",41
"902","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","10",10,"Count","Cases",42
"903","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","20",10,"Count","Cases",266
"904","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","30",10,"Count","Cases",563
"905","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","40",10,"Count","Cases",841
"906","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","50",10,"Count","Cases",1010
"907","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","60",10,"Count","Cases",1052
"908","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","70",10,"Count","Cases",1019
"909","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","80",10,"Count","Cases",743
"910","Spain","Valencia","ES_VC04.05.2020","04.05.2020","m","90",15,"Count","Cases",208
"911","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","0",10,"Count","Cases",30
"912","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","10",10,"Count","Cases",59
"913","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","20",10,"Count","Cases",488
"914","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","30",10,"Count","Cases",801
"915","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","40",10,"Count","Cases",1093
"916","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","50",10,"Count","Cases",1266
"917","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","60",10,"Count","Cases",950
"918","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","70",10,"Count","Cases",826
"919","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","80",10,"Count","Cases",1047
"920","Spain","Valencia","ES_VC04.05.2020","04.05.2020","f","90",15,"Count","Cases",538
"921","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","0",10,"Count","Deaths",0
"922","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","10",10,"Count","Deaths",0
"923","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","20",10,"Count","Deaths",1
"924","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","30",10,"Count","Deaths",6
"925","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","40",10,"Count","Deaths",6
"926","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","50",10,"Count","Deaths",26
"927","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","60",10,"Count","Deaths",91
"928","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","70",10,"Count","Deaths",249
"929","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","80",10,"Count","Deaths",267
"930","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","90",15,"Count","Deaths",87
"931","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","0",10,"Count","Deaths",0
"932","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","10",10,"Count","Deaths",1
"933","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","20",10,"Count","Deaths",0
"934","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","30",10,"Count","Deaths",1
"935","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","40",10,"Count","Deaths",3
"936","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","50",10,"Count","Deaths",10
"937","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","60",10,"Count","Deaths",37
"938","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","70",10,"Count","Deaths",115
"939","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","80",10,"Count","Deaths",256
"940","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","90",15,"Count","Deaths",146
"941","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","0",10,"Count","Cases",44
"942","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","10",10,"Count","Cases",42
"943","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","20",10,"Count","Cases",276
"944","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","30",10,"Count","Cases",569
"945","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","40",10,"Count","Cases",861
"946","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","50",10,"Count","Cases",1025
"947","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","60",10,"Count","Cases",1067
"948","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","70",10,"Count","Cases",1025
"949","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","80",10,"Count","Cases",755
"950","Spain","Valencia","ES_VC05.05.2020","05.05.2020","m","90",15,"Count","Cases",208
"951","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","0",10,"Count","Cases",32
"952","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","10",10,"Count","Cases",61
"953","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","20",10,"Count","Cases",501
"954","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","30",10,"Count","Cases",814
"955","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","40",10,"Count","Cases",1109
"956","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","50",10,"Count","Cases",1292
"957","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","60",10,"Count","Cases",959
"958","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","70",10,"Count","Cases",834
"959","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","80",10,"Count","Cases",1050
"960","Spain","Valencia","ES_VC05.05.2020","05.05.2020","f","90",15,"Count","Cases",540
"961","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","0",10,"Count","Deaths",0
"962","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","10",10,"Count","Deaths",0
"963","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","20",10,"Count","Deaths",1
"964","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","30",10,"Count","Deaths",6
"965","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","40",10,"Count","Deaths",6
"966","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","50",10,"Count","Deaths",26
"967","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","60",10,"Count","Deaths",95
"968","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","70",10,"Count","Deaths",249
"969","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","80",10,"Count","Deaths",269
"970","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","90",15,"Count","Deaths",87
"971","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","0",10,"Count","Deaths",0
"972","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","10",10,"Count","Deaths",1
"973","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","20",10,"Count","Deaths",0
"974","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","30",10,"Count","Deaths",1
"975","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","40",10,"Count","Deaths",3
"976","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","50",10,"Count","Deaths",10
"977","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","60",10,"Count","Deaths",37
"978","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","70",10,"Count","Deaths",117
"979","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","80",10,"Count","Deaths",261
"980","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","90",15,"Count","Deaths",146
"981","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","0",10,"Count","Cases",44
"982","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","10",10,"Count","Cases",47
"983","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","20",10,"Count","Cases",280
"984","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","30",10,"Count","Cases",585
"985","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","40",10,"Count","Cases",878
"986","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","50",10,"Count","Cases",1047
"987","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","60",10,"Count","Cases",1082
"988","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","70",10,"Count","Cases",1032
"989","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","80",10,"Count","Cases",761
"990","Spain","Valencia","ES_VC06.05.2020","06.05.2020","m","90",15,"Count","Cases",210
"991","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","0",10,"Count","Cases",35
"992","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","10",10,"Count","Cases",63
"993","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","20",10,"Count","Cases",521
"994","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","30",10,"Count","Cases",831
"995","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","40",10,"Count","Cases",1136
"996","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","50",10,"Count","Cases",1319
"997","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","60",10,"Count","Cases",978
"998","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","70",10,"Count","Cases",842
"999","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","80",10,"Count","Cases",1065
"1000","Spain","Valencia","ES_VC06.05.2020","06.05.2020","f","90",15,"Count","Cases",550
"1001","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","0",10,"Count","Deaths",0
"1002","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","10",10,"Count","Deaths",0
"1003","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","20",10,"Count","Deaths",1
"1004","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","30",10,"Count","Deaths",6
"1005","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","40",10,"Count","Deaths",6
"1006","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","50",10,"Count","Deaths",26
"1007","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","60",10,"Count","Deaths",96
"1008","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","70",10,"Count","Deaths",251
"1009","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","80",10,"Count","Deaths",269
"1010","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","90",15,"Count","Deaths",87
"1011","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","0",10,"Count","Deaths",0
"1012","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","10",10,"Count","Deaths",1
"1013","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","20",10,"Count","Deaths",0
"1014","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","30",10,"Count","Deaths",1
"1015","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","40",10,"Count","Deaths",3
"1016","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","50",10,"Count","Deaths",10
"1017","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","60",10,"Count","Deaths",37
"1018","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","70",10,"Count","Deaths",118
"1019","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","80",10,"Count","Deaths",263
"1020","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","90",15,"Count","Deaths",146
"1021","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","0",10,"Count","Cases",45
"1022","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","10",10,"Count","Cases",50
"1023","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","20",10,"Count","Cases",285
"1024","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","30",10,"Count","Cases",594
"1025","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","40",10,"Count","Cases",887
"1026","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","50",10,"Count","Cases",1060
"1027","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","60",10,"Count","Cases",1100
"1028","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","70",10,"Count","Cases",1036
"1029","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","80",10,"Count","Cases",769
"1030","Spain","Valencia","ES_VC07.05.2020","07.05.2020","m","90",15,"Count","Cases",212
"1031","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","0",10,"Count","Cases",34
"1032","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","10",10,"Count","Cases",67
"1033","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","20",10,"Count","Cases",529
"1034","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","30",10,"Count","Cases",852
"1035","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","40",10,"Count","Cases",1160
"1036","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","50",10,"Count","Cases",1348
"1037","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","60",10,"Count","Cases",996
"1038","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","70",10,"Count","Cases",850
"1039","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","80",10,"Count","Cases",1073
"1040","Spain","Valencia","ES_VC07.05.2020","07.05.2020","f","90",15,"Count","Cases",555
"1041","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","0",10,"Count","Deaths",0
"1042","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","10",10,"Count","Deaths",0
"1043","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","20",10,"Count","Deaths",1
"1044","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","30",10,"Count","Deaths",6
"1045","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","40",10,"Count","Deaths",6
"1046","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","50",10,"Count","Deaths",26
"1047","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","60",10,"Count","Deaths",97
"1048","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","70",10,"Count","Deaths",250
"1049","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","80",10,"Count","Deaths",272
"1050","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","90",15,"Count","Deaths",87
"1051","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","0",10,"Count","Deaths",0
"1052","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","10",10,"Count","Deaths",1
"1053","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","20",10,"Count","Deaths",0
"1054","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","30",10,"Count","Deaths",1
"1055","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","40",10,"Count","Deaths",3
"1056","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","50",10,"Count","Deaths",10
"1057","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","60",10,"Count","Deaths",37
"1058","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","70",10,"Count","Deaths",117
"1059","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","80",10,"Count","Deaths",267
"1060","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","90",15,"Count","Deaths",147
"1061","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","0",10,"Count","Cases",46
"1062","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","10",10,"Count","Cases",53
"1063","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","20",10,"Count","Cases",287
"1064","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","30",10,"Count","Cases",599
"1065","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","40",10,"Count","Cases",903
"1066","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","50",10,"Count","Cases",1074
"1067","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","60",10,"Count","Cases",1109
"1068","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","70",10,"Count","Cases",1045
"1069","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","80",10,"Count","Cases",773
"1070","Spain","Valencia","ES_VC08.05.2020","08.05.2020","m","90",15,"Count","Cases",215
"1071","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","0",10,"Count","Cases",35
"1072","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","10",10,"Count","Cases",68
"1073","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","20",10,"Count","Cases",537
"1074","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","30",10,"Count","Cases",872
"1075","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","40",10,"Count","Cases",1179
"1076","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","50",10,"Count","Cases",1365
"1077","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","60",10,"Count","Cases",1016
"1078","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","70",10,"Count","Cases",858
"1079","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","80",10,"Count","Cases",1079
"1080","Spain","Valencia","ES_VC08.05.2020","08.05.2020","f","90",15,"Count","Cases",558
"1081","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","0",10,"Count","Deaths",0
"1082","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","10",10,"Count","Deaths",0
"1083","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","20",10,"Count","Deaths",1
"1084","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","30",10,"Count","Deaths",6
"1085","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","40",10,"Count","Deaths",6
"1086","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","50",10,"Count","Deaths",26
"1087","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","60",10,"Count","Deaths",99
"1088","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","70",10,"Count","Deaths",251
"1089","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","80",10,"Count","Deaths",273
"1090","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","90",15,"Count","Deaths",88
"1091","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","0",10,"Count","Deaths",0
"1092","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","10",10,"Count","Deaths",1
"1093","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","20",10,"Count","Deaths",0
"1094","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","30",10,"Count","Deaths",1
"1095","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","40",10,"Count","Deaths",3
"1096","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","50",10,"Count","Deaths",10
"1097","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","60",10,"Count","Deaths",39
"1098","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","70",10,"Count","Deaths",117
"1099","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","80",10,"Count","Deaths",267
"1100","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","90",15,"Count","Deaths",150
"1101","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","0",10,"Count","Cases",46
"1102","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","10",10,"Count","Cases",53
"1103","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","20",10,"Count","Cases",290
"1104","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","30",10,"Count","Cases",609
"1105","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","40",10,"Count","Cases",913
"1106","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","50",10,"Count","Cases",1081
"1107","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","60",10,"Count","Cases",1123
"1108","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","70",10,"Count","Cases",1049
"1109","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","80",10,"Count","Cases",776
"1110","Spain","Valencia","ES_VC09.05.2020","09.05.2020","m","90",15,"Count","Cases",215
"1111","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","0",10,"Count","Cases",37
"1112","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","10",10,"Count","Cases",68
"1113","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","20",10,"Count","Cases",551
"1114","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","30",10,"Count","Cases",887
"1115","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","40",10,"Count","Cases",1198
"1116","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","50",10,"Count","Cases",1395
"1117","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","60",10,"Count","Cases",1032
"1118","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","70",10,"Count","Cases",867
"1119","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","80",10,"Count","Cases",1084
"1120","Spain","Valencia","ES_VC09.05.2020","09.05.2020","f","90",15,"Count","Cases",561
"1121","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","0",10,"Count","Deaths",0
"1122","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","10",10,"Count","Deaths",0
"1123","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","20",10,"Count","Deaths",1
"1124","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","30",10,"Count","Deaths",6
"1125","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","40",10,"Count","Deaths",6
"1126","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","50",10,"Count","Deaths",27
"1127","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","60",10,"Count","Deaths",99
"1128","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","70",10,"Count","Deaths",251
"1129","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","80",10,"Count","Deaths",275
"1130","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","90",15,"Count","Deaths",88
"1131","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","0",10,"Count","Deaths",0
"1132","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","10",10,"Count","Deaths",1
"1133","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","20",10,"Count","Deaths",0
"1134","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","30",10,"Count","Deaths",1
"1135","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","40",10,"Count","Deaths",3
"1136","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","50",10,"Count","Deaths",11
"1137","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","60",10,"Count","Deaths",39
"1138","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","70",10,"Count","Deaths",117
"1139","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","80",10,"Count","Deaths",270
"1140","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","90",15,"Count","Deaths",150
"1141","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","0",10,"Count","Cases",46
"1142","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","10",10,"Count","Cases",53
"1143","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","20",10,"Count","Cases",290
"1144","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","30",10,"Count","Cases",613
"1145","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","40",10,"Count","Cases",914
"1146","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","50",10,"Count","Cases",1084
"1147","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","60",10,"Count","Cases",1124
"1148","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","70",10,"Count","Cases",1051
"1149","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","80",10,"Count","Cases",776
"1150","Spain","Valencia","ES_VC10.05.2020","10.05.2020","m","90",15,"Count","Cases",215
"1151","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","0",10,"Count","Cases",38
"1152","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","10",10,"Count","Cases",68
"1153","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","20",10,"Count","Cases",554
"1154","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","30",10,"Count","Cases",894
"1155","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","40",10,"Count","Cases",1208
"1156","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","50",10,"Count","Cases",1401
"1157","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","60",10,"Count","Cases",1034
"1158","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","70",10,"Count","Cases",867
"1159","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","80",10,"Count","Cases",1085
"1160","Spain","Valencia","ES_VC10.05.2020","10.05.2020","f","90",15,"Count","Cases",561
"1161","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","0",10,"Count","Deaths",0
"1162","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","10",10,"Count","Deaths",0
"1163","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","20",10,"Count","Deaths",1
"1164","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","30",10,"Count","Deaths",6
"1165","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","40",10,"Count","Deaths",6
"1166","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","50",10,"Count","Deaths",27
